movie_id,title,original_title,original_language,overview,tagline,status,homepage,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,profit,roi,release_year,release_month,vote_weighted
10925,The Return of the Living Dead,The Return of the Living Dead,en,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to re-animate as they go on a rampage seeking their favorite food: brains!",They're Back From The Grave and Ready To Party!,Released,,4000000.0,14237000.0,91.0,14.961629,7.3,267,1985-05-15,10237000.0,2.55925,1985.0,5.0,6.5126
10929,Willard,Willard,en,"Desperate for companionship, the repressed Willard befriends a group of rats that inhabit his late father's deteriorating mansion. In these furry creatures, Willard finds temporary refuge from daily abuse at the hands of his bedridden mother and his father's old partner, Frank. Soon it becomes clear that the brood of rodents is ready and willing to exact a vicious, deadly revenge on anyone who dares to bully their sensitive new master.","When the cat's away, the rats will play.",Released,,22000000.0,,100.0,1.322528,5.8,82,2003-03-14,,,2003.0,3.0,6.051
10930,The Flower of Evil,La fleur du mal,fr,"Three generations of a wealthy Bordeaux family are caught in the crossfire when Anne decides to run for mayor, thanks to a political pamphlet that revives an old murder scandal.",,Released,,,,104.0,1.229667,5.7,10,2003-02-09,,,2003.0,2.0,6.0845
10934,Under the Tuscan Sun,Under the Tuscan Sun,en,"After a rough divoce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",Life offers you a thousand chances ... all you have to do is take one.,Released,,,,113.0,12.309718,6.4,172,2003-04-30,,,2003.0,4.0,6.171
10935,Heaven's Gate,Heaven's Gate,en,"Harvard graduate James Averill (Kris Kristofferson) is the sheriff of prosperous Jackson County, Wyo., when a battle erupts between the area's poverty-stricken immigrants and its wealthy cattle farmers. The politically connected ranch owners fight the immigrants with the help of Nathan Champion (Christopher Walken), a mercenary competing with Averill for the love of local madam Ella Watson (Isabelle Huppert). As the struggle escalates, Averill and Champion begin to question their decisions.",The only thing greater than their passion for America... was their passion for each other.,Released,,44000000.0,3484331.0,219.0,5.380124,6.4,55,1980-11-19,-40515669.0,-0.9208106590909091,1980.0,11.0,6.1227
10944,In the Cut,In the Cut,en,"Following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in New York City--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. Soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own.",Everything you know about desire is dead wrong.,Released,,12000000.0,23.0,119.0,10.536092,4.6,89,2003-09-09,-11999977.0,-0.9999980833333333,2003.0,9.0,5.8667
10947,High School Musical,High School Musical,en,"Troy (Zac Efron), the popular captain of the basketball team, and Gabriella (Vanessa Anne Hudgens), the brainy and beautiful member of the academic club, break all the rules of East High society when they secretly audition for the leads in the school's musical. As they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. And it's all set to fun tunes and very cool dance moves!",This School Rocks Like No Other!,Released,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,4200000.0,,98.0,16.536374,6.1,1000,2006-01-20,,,2006.0,1.0,6.0974
10950,I Am Sam,I Am Sam,en,"Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family.",love is all you need,Released,,22000000.0,92542418.0,132.0,26.071644,7.2,530,2001-12-28,70542418.0,3.2064735454545454,2001.0,12.0,6.6622
10955,Ripley's Game,Ripley's Game,en,"Tom Ripley - cool, urbane, wealthy, and murderous - lives in a villa in the Veneto with Luisa, his harpsichord-playing girlfriend. A former business associate from Berlin's underworld pays a call asking Ripley's help in killing a rival. Ripley - ever a student of human nature - initiates a game to turn a mild and innocent local picture framer into a hit man. The artisan, Jonathan Trevanny, who's dying of cancer, has a wife, young son, and little to leave them. If Ripley draws Jonathan into the game, can Ripley maintain control? Does it stop at one killing? What if Ripley develops a conscience?",,Released,,30000000.0,,110.0,2.981047,6.6,69,2002-09-02,,,2002.0,9.0,6.1538
10956,Joe Dirt,Joe Dirt,en,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",He Came. He Cleaned. He Conquered.,Released,,17700000.0,30987695.0,91.0,15.976335,5.5,242,2001-04-10,13287695.0,0.7507172316384181,2001.0,4.0,5.899
10970,Silent Movie,Silent Movie,en,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them. The film contains only one word of dialogue, spoken by an unlikely source.",,Released,,,,86.0,7.315935,6.7,78,1976-06-17,,,1976.0,6.0,6.1742
10972,Session 9,Session 9,en,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,Fear is a place.,Released,,1500000.0,373967.0,100.0,11.064228,6.2,251,2001-08-10,-1126033.0,-0.7506886666666667,2001.0,8.0,6.1282
10981,Nothing,Nothing,en,"The film tells the story of two good friends who live together, Andrew (Andrew Miller), an agoraphobic travel agent who works from his home, and Dave (David Hewlett), a loser who works in an office where he is treated with contempt. Just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void.",,Released,,,,90.0,3.408955,5.8,38,2003-09-09,,,2003.0,9.0,6.0715
10982,Hoodwinked!,Hoodwinked!,en,"The recipes of candies of the goody shops have been stolen by the Goody Bandit, and many animals are out of business. While the police are chasing the criminal, there is a mess at Granny's house evolving Little Red Hiding Hood, The Wolf, The Woodsman and Granny, disturbing the peace in the forest and they are all arrested by the impatient Chief Grizzly.",Armed And Dangerously Dumb.,Released,http://www.hoodwinkedthemovie.com,15000000.0,51053787.0,80.0,23.980329,5.9,479,2005-12-16,36053787.0,2.4035858,2005.0,12.0,5.9981
10984,Valentine,Valentine,en,Five friends are stalked and murdered by a masked assailant while preparing for Valentine's Day.,Remember that kid everyone ignored on Valentine’s Day? - He remembers you.,Released,,,,96.0,5.904126,5.0,114,2001-02-01,,,2001.0,2.0,5.8894
10985,The New Guy,The New Guy,en,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",A zero will rise.,Released,http://www.sonypictures.com/movies/thenewguy/,13000000.0,,88.0,13.525704,5.7,151,2002-05-10,,,2002.0,5.0,6.0012
10987,Halloween: The Curse of Michael Myers,Halloween: The Curse of Michael Myers,en,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,Released,,5000000.0,15116634.0,88.0,9.483717,5.0,170,1995-09-29,10116634.0,2.0233268,1995.0,9.0,5.8151
10991,Pokémon: Spell of the Unknown,Pokémon 3: The Movie,ja,"When Molly Hale's sadness of her father's disappearance get to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mom, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",Pokémon: Spell of the Unknown,Released,http://movies.warnerbros.com/pk3/,16000000.0,68411275.0,93.0,9.18885,5.9,137,2000-07-08,52411275.0,3.2757046875,2000.0,7.0,6.0508
10992,Cats & Dogs,Cats & Dogs,en,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.",Things Are Gonna Get Hairy!,Released,http://catsanddogsmovie.warnerbros.com/cmp/main.html,60000000.0,93375151.0,87.0,18.735024,5.0,352,2001-07-04,33375151.0,0.5562525166666666,2001.0,7.0,5.6409
10994,White Oleander,White Oleander,en,A teenager journeys through a series of foster homes after her mother goes to prison for committing a crime of passion.,,Released,,,,109.0,9.423866,7.2,108,2002-10-11,,,2002.0,10.0,6.289
10996,Stuart Little 2,Stuart Little 2,en,"Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",A Little Goes A Long Way,Released,,120000000.0,169956806.0,78.0,27.990284,5.4,613,2002-07-19,49956806.0,0.4163067166666667,2002.0,7.0,5.7109
10998,Fatal Attraction,Fatal Attraction,en,A married man's one night stand comes back to haunt him when that lover begins to stalk him and his family.,A look that led to an evening. A mistake he'll regret...FOR THE REST OF HIS LIFE.,Released,,14000000.0,320145693.0,119.0,16.742972,6.6,291,1987-09-11,306145693.0,21.8675495,1987.0,9.0,6.279
10999,Commando,Commando,en,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",Somewhere... somehow... someone's going to pay.,Released,,10000000.0,57500000.0,90.0,34.224204,6.4,742,1985-10-03,47500000.0,4.75,1985.0,10.0,6.2761
11001,Blue Streak,Blue Streak,en,"Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as a LAPD detective",He's A Cop That's Not.,Released,,65000000.0,117758500.0,93.0,16.865782,6.1,352,1999-09-17,52758500.0,0.8116692307692308,1999.0,9.0,6.0954
